PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,Bậc_Khớp_Gối,Data_Split
-2.7687614,-0.63378584,-2.4890351,-4.228888,1.4919094,0.31142232,1.6574513,-0.2285079,-3.4752014,-0.813911,-0.91482234,-0.41909045,0.23363583,-1.3641844,1.1078771,-1.1769654,1,train
-3.7323244,2.6909754,1.275701,11.907994,-3.9226525,-0.265858,3.7851033,5.206369,1.4874802,-5.8211503,0.12681341,1.8881538,0.6968538,1.2356185,-2.0673656,1.5289966,1,train
-1.916389,1.1653761,-8.108204,0.8182976,3.7956038,0.18989716,-2.7474072,-2.6436188,-1.484767,-0.21407747,-2.0142653,0.067451425,-0.14677799,-1.6739651,1.5907722,1.880257,1,train
-2.7940798,1.5634071,8.544229,-2.2206602,-3.8847198,3.2559013,-0.67912525,-2.1583436,0.46300578,-0.67139703,0.010081408,-2.04156,-3.7284687,1.5013707,0.20675966,1.5021548,4,train
0.9909635,-1.2971579,-0.80671954,6.780294,-0.9958937,3.351229,-1.977893,-0.08788121,-1.0775673,-5.3490863,3.2072005,1.3154213,-1.3281239,-0.72604835,2.0077477,3.12318,1,train
-2.9360926,-1.6543031,-8.132385,2.3773339,-3.7003486,2.3947995,5.469977,1.3101579,-4.430574,1.073819,-0.8484411,1.140787,1.9072014,-2.0216715,2.5333822,-0.19700862,1,train
4.0733423,1.444515,0.45691592,-5.159613,-0.8164871,2.807777,2.661173,2.041642,-0.48083788,-4.2605276,-1.5723426,-1.198975,-2.6328027,-3.6528885,2.5721006,1.6991111,4,train
19.82245,-2.9137714,1.0734633,0.23673391,-1.8484912,-1.2288578,-5.682743,0.7183493,1.7841328,0.49664798,0.38331705,0.8833963,-1.7516634,-0.8078926,1.3458086,-0.873985,0,train
-0.35095924,-0.49974826,11.287883,-4.1239123,-5.625387,3.9113228,6.8509407,3.036076,2.9395957,5.5557275,-2.9274817,-3.5672262,-4.070055,0.63891965,0.6767089,3.6776507,2,train
-0.62615323,-1.6995791,-10.028549,-0.9800647,-1.5154958,3.97949,0.3341041,-4.3295608,-2.377715,1.1379006,-1.9966009,1.6771394,2.922937,0.30110952,0.72185636,3.3135362,0,train
-3.6621556,4.9008126,0.1558316,-6.008236,9.03785,-4.741369,1.083416,-2.0742793,1.5449504,-5.542249,-4.7532525,-3.8965342,-1.8556814,1.1923684,3.079599,0.5988619,4,train
-2.2292156,-3.43266,1.3688862,-5.4655027,-5.279097,-3.0894847,0.1652856,3.7517323,4.364351,0.05599817,-0.26198494,-1.1169316,0.22831233,-0.314092,-0.90373594,-1.3045311,1,train
0.22786726,8.196549,-0.61803883,-0.10825471,3.582046,3.5988731,-2.8525512,0.801448,0.7130972,1.8928514,2.2138119,1.7555794,-0.58372515,-6.083523,-1.5936558,-0.48815456,4,train
17.460394,-0.73011154,-1.0902861,-1.6912197,-1.4722329,-1.4490235,-2.6376688,0.06613434,-2.0983052,-0.6829754,0.587203,0.5101803,2.411041,1.6570004,-3.5298455,-0.52847546,2,train
18.23249,8.725091,0.43059763,5.3602605,-3.5922089,-3.4652734,7.9130244,0.899558,-9.773963,1.8064064,-4.095046,-0.5941292,5.097318,3.5626404,-5.3756003,2.5979297,3,train
3.0928674,-3.615753,0.5111454,-0.95503837,7.198342,3.5276136,1.7548872,4.8688893,-0.03019061,1.9959649,-1.3515967,6.3857074,3.580112,-1.124834,-2.010292,-1.9760201,0,train
-1.0736597,-1.3000957,-1.1148447,1.6795324,2.901407,0.42723754,-0.11813123,-0.37112293,5.013412,0.6268504,-1.6226726,5.4377766,-1.9784822,-0.7897536,-0.92102927,-0.2128159,0,train
-6.018199,3.8969748,-3.9739144,-1.4929082,-3.808327,-8.85692,0.9555684,-1.1941972,-1.3836433,0.14338005,2.6664314,4.2495127,-2.8971758,2.8963892,1.2211446,-1.9705526,3,train
-6.866774,-0.8878913,1.5790066,1.021206,-6.0828443,-5.9863577,2.0048654,-3.9077911,5.608638,-0.15286337,1.6573493,-1.1460474,-0.3703007,2.469222,0.51292765,0.098744825,2,train
-2.3670378,-8.712017,4.942552,10.79398,-1.8543378,-4.295079,4.2630424,-4.7361565,-0.590755,2.2943013,0.33161345,1.0748937,6.921625e-05,-0.6249199,0.15125342,3.263244,0,train
-3.085406,3.0896738,-1.5843526,0.31008905,-0.917252,4.2979712,-5.669181,0.1661608,-1.5606375,-1.1746061,-0.3378362,-4.394115,2.8898673,-2.7358344,-2.3644454,-2.9673913,0,train
15.057951,-3.5895903,1.4442471,-0.71211785,0.9350897,-3.3202205,-1.4197272,2.6966717,-1.055006,-2.0609183,-2.5957882,0.99775547,-1.6538494,0.2721841,-2.5667007,-1.1797462,2,train
-3.9419384,-4.9211683,3.5981407,1.5985807,3.3178527,-1.279164,2.5170853,-2.6727872,-0.0006910661,0.6542638,2.001984,-1.3818239,0.32097384,-0.010211349,2.689817,0.41316122,0,train
-3.7323244,2.6909754,1.275701,11.907994,-3.9226525,-0.265858,3.7851033,5.206369,1.4874802,-5.8211503,0.12681341,1.8881538,0.6968538,1.2356185,-2.0673656,1.5289966,1,train
-2.4888294,-1.5435739,-2.2919054,5.718255,-6.4549794,-0.55701447,4.3709908,-0.70651704,0.03993839,-0.046211764,0.28881636,-2.2204728,1.1259879,-0.17735444,2.9592817,2.434714,2,train
2.3292863,0.041942503,-0.93060344,-3.414174,9.298212,1.8175535,2.0401363,-6.260909,0.999608,1.0034826,-4.847247,-2.4084518,-0.4418822,-3.7327235,-1.6352769,-1.8660269,1,train
-0.7951578,3.0926745,-9.015616,3.920402,-3.305251,4.5446362,3.198453,-0.5161455,-3.0117905,0.43046334,-1.3151686,-5.134332,2.878979,-0.82692444,1.1406846,1.8172706,0,train
-0.54757136,-5.018011,-5.9141297,-2.4077055,-1.1987758,5.2515717,-1.6566685,0.28015578,0.46947956,3.9263492,-1.686827,0.7325692,0.5949319,0.7068103,-2.2088614,-1.3088557,0,train
14.987219,0.70319563,-0.4919518,1.0273608,-2.633853,-2.8882577,-0.3794896,-1.8186663,-0.19703668,2.2206206,-3.9607105,0.06465978,-0.48697048,0.03214558,-2.2248728,-2.0521255,1,train
0.82638544,-4.2802534,-4.066572,1.4310132,-0.6241057,-3.145623,-1.623206,-4.643833,-5.2732906,0.16345139,1.9448693,-0.52650905,-5.1742673,-2.0332465,-2.6708817,-1.7074511,2,train
17.06787,4.825882,0.7574893,2.5750866,-2.694828,-0.65476584,5.1648607,1.1069884,-2.2059917,-1.1211884,0.6514141,-2.6945722,0.79054517,2.894075,-3.2901714,1.2061375,0,train
-4.75772,-0.8453729,2.0013144,1.5289935,0.026697094,-3.8470154,-1.3996614,-5.56597,3.709345,-3.1732936,0.8659388,1.4291067,-0.26901826,2.9009345,0.5810467,0.5872812,3,train
-0.6413657,0.89069355,0.04663059,5.672139,0.17650913,1.056809,1.1222236,3.3544385,-3.3735938,-5.943125,-0.18329431,-0.24536325,-1.7987704,1.5325348,2.6286225,2.108898,1,train
-3.976141,0.032959096,11.108909,-10.725173,-4.2881093,-0.83995,-2.7169163,0.033327088,1.769522,1.6668936,-0.99011344,0.24690075,-1.6921632,0.75068027,-2.4444926,0.8348711,2,train
2.0152094,2.8870385,4.548599,-0.38181803,0.5537364,2.1087558,-4.7880993,-5.7626123,2.7760642,-2.605591,0.31301063,1.3529243,-1.5248687,-0.34030792,1.4275914,2.0800614,1,train
-1.5041593,3.5949585,-5.1911845,-1.7913761,4.4905615,3.7441006,1.2653995,-5.087418,-0.5506416,-0.5327085,-4.5234594,-2.7128932,2.0935779,3.4317782,1.576506,1.5723876,0,train
-1.7639908,0.54565257,0.35999838,-6.654234,-3.2243857,2.1023808,1.7830961,-1.4487687,4.076955,5.2312775,-0.86758643,-0.25110492,-0.16422385,1.9761397,2.8883362,-4.1693153,3,train
-4.24441,0.12660953,-7.012987,-1.2472931,-4.109212,-1.5826194,-1.885869,5.075132,1.7057868,1.2128038,-0.8607547,-0.40437222,2.3254004,2.1182206,-0.49183506,-0.43964273,1,train
-5.793953,5.9899197,-8.877863,4.006291,-0.79580957,-7.3182745,-4.485153,6.4897013,-2.8854303,0.027570179,3.295758,-0.087795004,0.90070605,-1.7724222,-0.19987422,-0.43915734,1,train
-2.2793777,-4.901514,-5.4896345,-0.025099188,-1.0776325,-3.7073274,-2.8362098,1.4948927,-0.9482084,-2.5846822,1.875361,2.4704118,1.1739812,-0.6605448,0.9574861,-0.7652331,1,train
-0.41781673,-7.486912,-1.5745883,-0.04528468,-0.43659425,1.2498677,0.31055167,0.6993618,-2.5986147,-0.26361778,0.6679085,1.5980378,-0.1721957,-0.4411145,3.0146086,0.9647024,0,train
17.971905,1.1651273,1.5791198,-4.1882095,1.2115252,0.2649451,-2.1848369,2.2076266,2.534431,0.87603605,0.0013580567,-0.31230962,4.0629077,3.305805,-0.042305272,0.68477505,1,train
-2.2835329,7.5464783,1.1347888,-0.40707302,-4.6669745,3.1190875,6.2163982,-1.724337,-0.95617646,-0.92887735,3.6455786,-0.7234526,0.7306095,-2.3538158,0.40822348,1.3171864,4,train
-4.5550866,-8.280897,7.67968,4.69725,5.3590007,-2.6212654,0.8811107,-3.8283327,0.3887188,2.4051769,2.8304505,1.9129951,1.181414,3.9429026,-4.4883075,0.12146036,3,train
-2.922934,-8.524406,5.75216,-0.08004189,-7.717498,0.4998483,-1.8854793,3.4277785,2.3474777,6.0108957,-2.50321,-2.8703926,-1.6435013,-0.915105,-3.8839688,4.2644043,2,train
16.10267,1.6536125,-0.5818375,0.49021363,-3.7298634,-4.3355775,-0.24602698,0.72792566,-4.7699757,-0.4786625,-3.6429913,-0.542347,1.7367023,-0.9930482,-6.82969,0.115221456,2,train
-3.7245212,4.108076,-6.97947,2.6217973,3.7378006,0.9279547,4.596981,2.70501,-0.55682844,2.037369,-1.6780539,-3.18994,0.24542023,0.04429786,1.1362936,3.3547757,0,train
-1.1718568,4.154232,5.3507724,4.962329,-4.8345413,5.3322806,3.224995,2.5666478,0.16730869,-2.2848961,3.1435516,2.7699556,-0.11080064,-1.0913897,0.101760864,-1.3145766,4,train
0.69394636,-7.076888,-3.346348,3.1920538,-0.50224423,2.828479,1.8522676,2.2952023,1.7721192,-1.6932126,1.8899981,0.89371204,-0.97148675,1.1427314,0.2398302,-0.39508125,1,train
11.499725,3.3809643,2.0897903,-4.1284957,1.6641595,-2.6392217,0.31146714,2.101545,-0.45713943,-2.6482081,0.5276736,-1.2537766,5.06346,1.8706203,-0.9942309,-0.30981922,3,train
-3.2716568,1.8003972,8.852161,-3.0572042,-4.2274947,3.119993,0.60885686,-1.5512197,-2.657849,-2.0233555,-0.37875277,-2.92965,-0.16554113,-4.269488,-2.4379554,-1.3601892,3,train
-2.4420547,-0.18039174,-3.3099022,-1.8367087,1.4729601,2.735721,-0.99468964,-2.1707249,5.410071,-2.9805715,-0.44406256,0.7670114,0.16695854,0.62818146,0.020875407,3.521749,2,train
-2.1731071,7.1126013,-1.7873521,0.71312565,5.1658573,-0.26017419,-3.8149676,5.544997,1.7305999,-0.004552805,0.7155551,2.2893512,-2.1691437,2.3548455,-2.279847,1.5699335,3,train
-0.08402534,-3.7212784,-8.823427,0.49420568,0.46242246,3.6252701,-0.27363798,-4.800006,-1.3863099,3.2506394,1.8663684,-4.8838983,-0.576926,-1.869195,-1.321754,0.28125566,0,train
-3.296526,-0.7411492,2.2129738,6.3319077,8.207946,1.47844,4.6573114,-4.0192075,2.2722952,2.6769054,1.365269,0.7520281,-0.17429438,1.7623069,-1.311098,-2.5819073,1,train
-2.5524004,6.902531,-5.552603,4.413648,1.5603794,3.64235,-2.392973,2.107566,3.0745525,2.2159183,2.7808034,-0.9492968,1.558291,-3.4145808,-2.4927094,-1.5381684,1,train
-1.7480314,-8.754083,-1.1304103,4.1572027,1.3147349,-2.6619635,-0.44769642,1.9014598,-3.7615871,-3.2971792,1.4692825,0.5073099,-0.47329265,-3.0574937,1.3369138,-2.0062068,0,train
-1.8854649,3.8320951,1.4644768,1.4289013,-6.9207997,-0.5614983,3.3109207,1.0682266,-2.67166,1.9763247,0.24975935,4.83403,-1.426045,1.8741833,6.247344,-1.7321666,2,train
-8.162126,18.758314,-3.7527647,1.408283,-0.31662264,-9.272831,-4.808651,8.297741,2.425446,6.914262,-3.115572,-3.8039641,0.6797465,-1.2357827,3.4767811,-3.3033133,1,train
-2.3431451,7.140448,11.472012,4.9300056,-2.9252555,4.156995,-1.7615256,-1.5246087,2.123875,1.8583692,1.4201577,3.5194678,0.22912014,-3.5455587,0.64148086,0.77917355,3,train
-3.001357,8.188663,-0.17551023,-0.96952415,1.3957771,0.6816439,-3.5990841,1.5115302,0.60670024,0.984423,5.4479504,0.43887714,-0.598579,-2.266767,-1.8370116,-0.07922009,4,train
-5.785463,1.9905652,0.98234546,-5.408006,2.1570222,-4.101705,-0.8187351,-2.0084248,0.25555,3.071615,2.9113867,0.6070002,-0.44911477,1.6278925,-0.78004456,-0.5527688,4,train
-4.061681,-0.5539903,-1.0734149,-5.7732635,2.783514,-3.8362935,-0.30087313,2.3521082,-3.6450727,-1.9139292,0.24467133,1.388397,0.42203268,1.2773206,-1.2390175,1.0726235,1,train
2.92679,2.3492455,1.5384793,-0.59833115,-0.4932364,2.2101028,1.7594042,-2.5510676,1.798011,-3.2913918,2.9672177,-0.58557093,-0.7401504,-0.85680866,1.1410475,-4.833642,3,train
0.4568347,-4.3679667,-1.8072219,-4.754418,4.864514,-0.16092566,2.2492085,-0.7382577,-1.3274833,-0.47244683,-0.514681,-0.30739933,-0.3028509,-0.91642433,-1.8343413,0.49409673,1,train
-6.670556,2.4113243,3.0996222,-3.9164937,-7.2022214,-3.4568865,1.4789549,-2.726119,3.410758,-1.3931909,1.1554879,-1.7891779,1.4752517,3.3154948,-1.7231367,1.2477893,1,train
-4.8099227,-0.13565469,3.76818,-3.1651568,-8.74979,0.46766725,1.374171,1.7970428,0.12839094,2.083496,-0.24147688,-2.1939068,4.517096,-2.0762055,0.23269972,-0.5295103,1,train
-1.7527273,1.1294422,4.950481,-0.36120248,-1.62097,3.008154,-0.08684368,2.9827049,0.44218448,-3.6882203,1.0026213,1.9334738,2.2542052,0.5391502,0.81643516,2.3502655,3,train
-3.7242484,-8.233853,2.0547166,1.6345203,-5.349573,-0.7691939,1.4194688,1.940719,4.0406117,-2.8543437,-2.8471148,-1.6684406,0.0005146482,-0.72947407,-1.1085167,1.8951623,2,train
-2.5288424,-5.293423,-1.050638,4.53705,2.443879,1.4551262,2.9782922,-0.27768263,-5.7809377,0.7466427,0.60304916,-0.7902112,-0.98030424,-1.0696491,1.3070391,-2.2889106,1,train
-2.5288424,-5.293423,-1.050638,4.53705,2.443879,1.4551262,2.9782922,-0.27768263,-5.7809377,0.7466427,0.60304916,-0.7902112,-0.98030424,-1.0696491,1.3070391,-2.2889106,1,train
1.138077,-8.203799,4.11383,-1.3766915,12.113347,-1.2586976,3.5282927,2.0729532,-0.2572055,1.132554,-2.303771,-1.175495,0.46290284,3.9369948,0.15964718,0.31288317,0,train
15.732189,0.41685957,-1.126684,-1.2636322,0.6008663,-1.0370007,-1.922765,-2.0260704,1.5943842,-0.20668557,4.201733,-0.11091157,0.48625088,-0.48943955,1.1171455,-2.5682542,0,train
-2.9002879,-8.163088,6.434105,4.5239096,7.119025,-1.2555715,4.298768,-4.138277,-1.1671854,2.806722,0.15683876,-3.8159328,-1.5505795,2.780788,0.3808848,-0.78991497,0,train
-1.1106409,0.89649427,-9.708857,0.8547338,0.001345557,0.77499217,-0.7530795,-0.5078099,-4.431639,-0.35080928,0.47249588,-1.4273568,2.0899122,-0.5067804,0.10259354,1.0178922,1,train
-6.104536,7.2572885,-3.84534,-0.2523632,2.242033,-5.057747,-7.246852,0.22760692,-1.8652594,-0.30514744,-1.4201417,-0.6021045,1.5079006,-2.9855003,3.4676213,0.84976864,1,train
-6.79996,-1.490295,-3.2843955,2.0404932,0.6789644,-4.996062,-0.102917895,4.999627,2.291832,3.5619304,-0.5120061,5.629644,1.0520644,1.8393283,-0.7695836,0.020951902,0,train
-3.2936506,-11.491033,2.9582813,7.5417447,3.8732526,-1.3278649,0.959512,2.592782,-5.3283176,-1.4619954,2.7346683,-3.3121772,0.4494283,-2.3364708,-1.9277693,-2.721545,0,train
-4.2212224,-1.5690985,-2.0155025,-0.9747854,-0.021102602,-0.19806366,-9.102125,3.0291028,-2.4449856,3.334579,0.3491042,-0.7675433,2.3988807,0.71275806,-2.2290487,-0.20639646,0,train
-7.531036,5.6895704,4.2939186,2.0642028,0.54969996,-5.1805344,-4.632959,3.555685,1.6190072,-3.6727507,-2.9960132,0.18034664,4.1373086,-0.12627983,1.3998313,2.4092226,1,train
-0.50779474,2.8504372,-2.5857084,-3.4175148,3.541076,2.1100981,-0.69502455,-6.067023,1.5938379,-3.8251507,0.12727094,2.956122,0.4382149,-2.2494195,-1.6123137,1.6040078,1,train
16.99609,-1.3204186,1.8703827,-0.40104905,-0.1654069,-2.8296301,-5.1511283,-4.1010327,0.347695,-3.0964463,0.70107156,1.5494508,-1.1697198,-0.5807154,-1.0643419,-1.7644216,1,train
-0.6056374,-1.4716853,-3.7290566,-1.3343812,-1.622272,4.4114676,-0.5221524,3.7702262,0.3711322,-0.017421508,-1.1269732,0.80256236,0.2647823,3.917808,-0.330035,-0.7680251,1,train
2.7054646,8.301668,11.571003,2.0899184,5.248391,6.49279,-0.4625474,1.9806666,0.6605483,0.5732159,5.193843,8.390656,-2.024717,-5.4937453,-2.9503033,-1.5002096,4,train
-1.8400439,-5.4937453,0.98966944,1.3897778,-0.79386884,0.3026686,4.4542866,-1.5348369,-4.1047726,-5.3696837,-3.4194188,0.121477224,-1.6826122,-2.1175141,1.706735,-0.9285326,1,train
16.64507,0.603797,-1.4075915,-3.4899821,3.6101546,0.7065783,-3.2261686,-0.6982876,4.0553164,-3.2115076,3.7402065,2.8169763,4.731992,0.12641162,1.4842079,-0.24702427,1,train
-2.1833818,-5.5082645,-5.5632515,-2.0314703,-5.6388135,-2.5765789,1.1581442,7.385398,5.048843,3.2926164,-5.0562005,0.74321157,1.3097547,2.3879328,-2.2549322,-1.597791,0,train
-3.8220649,2.4725285,0.24462065,-3.0099132,-0.6992633,-5.912078,0.7787463,7.5516973,2.8903387,-0.32631773,-2.0502563,3.1194859,-0.4942289,0.3424571,-0.54425824,1.8627251,2,train
-1.1035811,0.6853868,5.8458924,-2.5402632,0.44165295,1.5440439,-1.6754763,3.607963,-1.0230453,-6.623282,2.6136913,4.8311744,-5.010885,-2.2766962,-1.20324,-4.527823,4,train
-4.112062,-1.3288184,-5.8261847,-2.238726,-2.16685,-1.1208183,-3.2835188,1.6890167,1.0978289,-0.059000164,-0.7103565,0.8808744,1.1380073,0.12755843,0.10118593,-0.24031827,0,train
-4.3102174,10.236804,1.6071218,-1.6043246,0.07827037,-6.486119,-5.4416203,9.824165,-2.8426998,1.8997433,4.3583846,-1.1041251,-1.5942657,-5.11749,0.9874318,2.9083023,1,train
-3.847035,3.4314926,0.58926064,-1.4386027,-4.376526,-6.0733614,0.3354237,-1.8061875,-1.7731396,-2.1703963,5.7171106,2.0161443,-3.0115767,0.90428,1.5850856,-1.8207612,3,train
-2.130622,-6.113168,9.912031,-0.11408564,7.6587586,-5.170719,4.625623,-2.917289,-4.363578,0.14060077,2.8676896,0.9692379,-0.40700778,1.235598,-1.0819559,3.2581706,2,train
-1.352799,-4.596862,-1.9990164,-6.571359,-2.5526776,1.7848307,0.2292307,2.5945373,3.3136883,0.71454644,0.674331,0.9780098,-0.12981127,0.23532014,0.012872679,-1.9758837,1,train
-4.3825836,6.66328,2.9788415,-3.045513,2.2541246,2.737329,1.1028638,1.4624943,3.5317419,3.0538464,1.1435956,0.06265378,-3.3491971,3.1940055,-2.5391924,-1.0805213,4,train
22.018461,-2.821915,2.7910118,0.52635443,-0.8746031,-1.2712967,-8.048133,1.3156606,5.5379086,2.4355528,-1.6287247,0.39417735,-3.2498262,-1.153563,3.3610897,-1.2715919,0,train
-3.4296627,-1.0970235,-1.9190226,2.4270504,0.8327252,-2.1276739,-5.1689935,2.385863,-6.2273407,-2.2452216,0.002298531,-1.359237,0.75388247,1.8011758,1.6608094,0.3474566,0,train
-5.960168,-5.8874316,3.3980439,4.869788,9.701213,-8.872844,6.638082,0.21591835,2.031709,-0.153005,2.5253003,-2.558104,3.7143593,2.2165034,-0.6128697,2.4693122,0,train
-0.54969853,5.349067,1.6826353,6.461993,1.3124124,5.2499228,2.8798902,0.38294274,3.5224,5.293314,-0.74307317,4.1214995,-3.6252956,2.1736503,-0.2197679,-7.1090693,4,train
-1.386113,-1.2557224,-3.2763786,-4.731073,-3.1106443,1.2732248,-0.19397628,-1.4797331,0.7786976,2.2106702,-0.07654389,0.09490481,2.8146138,0.22028433,3.2822335,-1.4040407,3,train
-2.9983563,-7.5970736,12.578901,2.1078222,5.607573,2.7747428,-3.038861,-4.0365357,-2.4538906,2.4302154,-1.9923033,-1.8176665,1.2800817,3.9684868,-1.2245853,0.56640995,3,train
0.38089532,-2.9165308,-7.194078,4.0136957,-1.276448,-1.087404,2.374781,-2.334619,-3.1355004,2.6031728,2.4076357,0.5889835,-3.0180857,-3.7020352,-1.2245837,0.93339854,0,train
-1.9511606,5.9957485,2.3582952,-8.248978,1.9268669,-2.4692392,2.7691557,6.907822,-1.6324445,1.0550398,1.737622,-2.4470077,-0.6268164,-2.8688564,-0.31263524,-2.2374153,2,train
0.76645184,-7.957422,3.1182353,-7.1577544,7.599272,-2.4911783,2.2195408,2.9045076,0.1608853,2.2507422,-0.24489641,-2.6327553,-1.4109612,-0.14208922,-0.34804443,0.5871866,0,train
-0.14413838,-1.2755377,-0.85976523,-5.067822,-3.3700857,6.0999055,-0.5633581,3.8775992,-0.38705164,4.3571606,-2.2988307,-0.7371297,2.0899258,3.8445065,3.2812388,0.17369547,3,train
-2.0312304,-2.7308385,3.444222,-3.6466937,-7.7143517,1.1461915,-1.8396384,2.8574064,0.05884359,1.7142782,-1.3972492,-2.8067818,0.6780915,-2.0271468,3.551344,-1.4705848,1,train
-1.070693,4.765371,5.487077,0.6543275,1.5934204,3.5642796,1.282943,7.354665,2.6502805,-1.4348537,-4.54528,1.3235648,-0.78465915,1.463335,-0.026074395,-3.581374,4,train
-2.0575447,-1.9722213,3.589292,-6.793803,-0.18629092,0.06281175,-0.7663849,-2.1118171,-0.57336396,-0.5572903,-0.48837742,2.2649846,0.68867636,2.5465581,3.3197348,0.2001653,3,train
-5.0202117,8.334035,0.48319587,-1.4779619,1.0663793,-2.1283805,-2.4350808,0.19949394,-3.3919554,-2.2478442,2.0996335,-0.18273412,2.0104814,-2.9856937,1.9062636,2.4651794,4,train
-2.2534947,3.107539,-9.248307,1.2728794,0.40775245,1.9737788,-3.681668,-1.127788,-0.24414884,1.1980323,0.62811565,-1.4933139,-2.103356,1.3886956,-1.7686348,2.8853338,0,train
-3.4687665,-1.8015871,1.3400631,3.6567943,-0.5421244,-0.40901458,-3.033311,5.5254865,-0.8063376,-2.1922596,0.40251553,-4.149047,0.4305239,-2.1598742,0.72060573,-0.37567642,0,train
15.93894,-0.27099022,2.1236823,-3.0551295,1.0271173,-0.25864345,-2.4473596,-2.3572187,0.93646014,-3.9264226,1.3466254,0.7340909,2.5286856,0.7006516,0.6048631,-2.3910515,1,train
-6.1948857,4.1060705,5.384272,-8.924965,-1.8092332,-3.6251125,0.3025336,3.6683981,-0.5508497,1.1246184,-1.9938415,-3.2659767,0.83637476,-0.0050380025,-0.7919304,-0.39466313,3,train
-5.2692013,-2.159524,1.5110309,-2.8749204,-0.894599,-3.938438,-1.3566649,4.19647,-4.3680925,-0.62102914,3.633432,3.8847365,-0.0569158,-0.4728513,-1.7462127,1.2866455,2,train
-4.6566,-0.06644745,8.174969,-11.510193,0.5078679,-3.3132296,0.07923649,6.496753,-0.41584647,1.2842726,0.88758665,-3.6665125,1.2988983,-1.2608173,-2.7834969,1.8489007,3,train
-2.049122,-1.4110047,5.9299498,-4.4995103,-2.584898,0.82280505,-1.4869964,0.47027853,1.4480536,1.4550301,0.8778863,-0.7553328,-1.6626263,3.3429003,3.27176,1.6155261,2,train
-1.2398906,3.4563565,-0.928323,-3.2816255,5.243847,-0.35440037,0.98191464,-6.15505,3.6776855,1.8493428,-0.20623975,3.7516353,-0.6127926,0.44453433,1.0472088,2.4775586,1,train
-0.7818062,6.207971,1.5320078,6.3016477,-0.17065407,4.3350296,4.721204,4.018145,-1.9531866,-1.4984455,0.77193534,2.1727326,-1.0265994,-1.3898821,-0.55112386,-3.4670146,4,train
1.4599319,-8.160176,-1.3798465,3.6533248,1.164332,4.103681,4.989819,0.8665402,-2.8189821,-0.897691,1.6037061,3.8924727,3.2070029,-1.5191947,-1.0005966,-0.28627366,0,train
-0.7973442,2.305985,5.750914,-6.4163027,-4.951442,0.3941895,-2.0885196,-0.24746901,2.4699724,1.4243683,1.0876323,-0.16904445,-3.2821527,0.22862606,3.1017468,-2.2302465,3,train
0.54466903,-2.7929454,1.1432865,7.9912353,3.1856136,1.2926521,-4.7661157,2.3160422,-5.337993,0.48922938,4.7249484,0.2836627,-1.0133214,-1.485978,-0.70630085,-1.6183996,1,train
-0.2888559,-2.6762002,-10.194816,-2.3262153,-0.4938001,5.4238663,-2.5568001,-3.059806,-0.35373002,3.6167219,-4.5475726,0.32916746,1.1458249,-1.6581618,0.3423859,-0.9907088,0,train
-2.2614565,-3.445719,0.7480388,-3.1819603,3.4870758,0.9797616,-0.28857127,1.6247406,-4.7233434,-2.4048598,2.7835538,-1.0490699,-4.214557,2.4058354,-0.23145887,-2.1797655,3,train
-5.886512,2.3331015,-11.1138315,1.1337267,0.20899948,0.41199216,-1.8683994,5.6605415,-0.32268822,4.604179,-3.1966157,-0.7902169,1.220105,3.95306,-0.47603044,-1.105485,0,train
-6.0342083,3.1700237,1.6465281,-1.84374,2.5013804,-1.6793354,0.4852143,2.1089857,-0.75836086,0.5969663,3.092352,4.2425113,-1.0315259,0.85826105,-1.1013333,0.39690226,1,train
-4.9356375,14.7713175,-4.207903,0.8081307,4.78652,-8.682649,-6.7279,7.588275,2.7497404,6.00162,-2.191777,-3.2037804,3.2022119,-0.055229396,5.3626523,1.5731034,1,train
-0.54746664,0.9283186,-6.3682003,-0.3780009,-2.5387197,-5.3998203,4.95289,-3.1255724,3.1150944,5.5519586,0.98281235,-1.19965,0.8959341,-2.9552279,0.0082067875,-4.364336,2,train
0.027126713,-2.261639,6.355761,-5.271405,0.5869888,3.2607994,0.9769188,0.9963868,-0.75720465,-0.026112104,-2.3738437,0.557102,0.2137474,3.4676657,5.4048095,1.3512344,2,train
-1.5947504,-2.9090898,-0.34480724,1.1485215,0.85590434,5.981192,5.729971,3.6281483,4.623104,3.1980007,-2.5985584,0.9520466,-2.322685,0.049904853,-2.507873,-3.0492265,1,train
-0.67563653,-0.547551,5.10775,-8.391904,5.2952027,3.8350825,0.5645294,4.213912,-0.044764493,1.2318252,-1.9229219,1.4299774,0.55414134,-1.4318765,-1.9598631,1.9707918,4,train
1.0080469,-7.666561,0.90108365,-2.7604253,-2.397841,2.4048672,0.03735674,-2.3911462,2.012209,2.995004,2.7224247,0.11901056,-0.013452625,1.6199801,1.5249467,-0.1082123,1,train
1.3720634,-8.575371,1.3875782,1.0340825,2.2325327,6.1597724,0.20665249,3.0100832,-3.2172773,-1.7073183,-2.4753518,1.4813007,0.82625186,-0.803546,1.3730936,-1.2187515,1,train
