PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,Bậc_Khớp_Gối,Data_Split
3.1393213,-10.457794,-5.778351,1.8813535,-2.903728,3.1331692,-2.7962077,1.7091175,0,train
1.5560833,4.8437896,7.4956784,-2.490849,-0.10520999,7.499475,2.1856434,3.8785021,4,train
-4.2049665,1.3205441,-2.7013736,-7.8678284,5.6256037,-3.3172526,-2.825663,-0.7371034,1,train
0.42257768,-10.707005,-0.7195571,1.2723094,-3.4619448,0.78987825,-0.049544696,-0.094780184,1,train
18.46105,3.6257029,0.9704119,-0.4891399,0.0030654445,1.1125771,-0.2644819,0.06179921,3,train
-2.578015,-4.1672497,2.6470854,0.31733188,2.6370933,-3.2799804,2.1303418,-0.84780025,0,train
-1.1228417,2.588995,-8.935284,-1.4386027,3.64604,4.6176877,1.9025679,-1.4237907,1,train
-3.3118336,0.009059868,-7.1834974,1.0061657,-0.7707924,1.0151637,-3.667245,-0.24413487,0,train
2.0911717,5.6475577,-1.1512877,5.3809605,3.1140113,-0.73036385,10.6341,-5.314552,4,train
-1.1241162,-2.4639862,1.852583,7.540452,9.682385,-2.1033301,-5.59899,6.8738184,0,train
13.518575,-1.3304406,2.7395205,-0.24037506,-2.1503582,-1.2660099,-3.6234498,-3.9249194,0,train
1.6275197,-5.180588,-2.5158682,0.27786335,-2.9683444,-0.035792794,-1.6736215,-1.746584,0,train
-1.885768,2.4467468,-1.9898254,-0.0049078423,0.31028146,-3.3564548,4.514509,-4.2201777,3,train
-1.0791043,-9.917373,-0.8682125,-1.764305,1.088062,-2.6067932,6.0186963,4.230237,0,train
3.9845245,0.0183739,-5.3572555,1.2510917,1.4335297,2.6765854,3.007804,-3.6041863,2,train
-0.89918846,-10.213472,0.5662212,3.5089035,0.95716935,-2.737435,0.60324174,0.35699394,0,train
-1.6413523,-0.5725802,3.9332201,10.014677,1.7460673,3.984944,-2.934143,-4.016565,4,train
-5.3556714,-0.49356884,6.588505,-1.4774749,-3.6078508,-2.40125,-1.0739999,-3.9325116,3,train
-3.6143465,1.9789122,0.9535952,-7.5271225,-5.2911105,-0.7911164,1.2974591,-0.97302395,4,train
-3.0547118,0.2877969,-3.35061,4.6786437,0.85010993,-0.4276902,5.781775,-0.8280583,0,train
0.5446785,-2.7929416,1.1432729,7.9912486,3.1857326,1.2937943,-4.76485,2.318126,1,train
2.143288,-4.7517715,-7.949828,4.9258075,-5.1132126,4.901357,-2.765796,0.09002867,0,train
1.8263046,4.7162967,1.4890202,5.975295,0.40119386,-2.114425,8.001671,-8.273772,4,train
-3.8172543,-6.91723,7.584088,6.830059,-6.384419,-4.2759414,-1.8967186,1.8461747,0,train
-0.50591356,6.381506,-0.056459147,-3.7114935,2.07359,-0.29926506,2.4320152,1.4905832,4,train
-2.5123231,-10.133696,5.222981,5.117507,-3.3166566,-1.1099232,-0.6393973,-4.272672,0,train
-4.5592966,-5.877127,4.4846582,6.1070538,-2.7069762,-0.11069523,0.43582445,2.20179,0,train
-2.797774,-0.040162303,-6.1966844,-4.636812,-1.7524494,1.8235224,-1.436314,-1.7034452,1,train
18.026209,0.6565898,2.2787263,3.2572556,-3.0235202,0.9354032,-0.11196038,0.28232312,0,train
-0.9535432,-4.7280498,5.258677,-6.2873106,-3.6233966,-1.9350443,0.93797433,0.3483512,3,train
-5.407955,3.6379209,1.269182,0.9995135,3.0906894,-2.9940712,-4.5062027,-3.7168558,1,train
-5.115204,0.7113493,13.192101,5.0914397,-1.8037839,2.5196443,0.99968445,-3.0289028,3,train
-5.1589966,-3.8149428,-0.35797313,0.5143485,8.44683,-9.162609,-4.2348123,2.5848205,0,train
-4.764512,9.800881,4.6016498,-5.8621845,2.6469378,-1.6786567,-4.496549,-3.4262815,4,train
-3.0013852,8.188657,-0.17551106,-0.96950185,1.3958524,0.6821858,-3.59848,1.5150207,4,train
-4.8938484,4.7271605,7.38135,9.212139,0.7102563,-1.7385331,-2.277932,2.0032082,2,train
-1.3007628,-2.5775664,-4.5557876,0.235372,-0.81675494,-4.445561,4.605561,-0.08650047,0,train
-3.88769,-11.565661,6.0778575,1.7920891,-0.57098126,-1.8093258,0.28418577,1.723519,2,train
-0.47445866,-6.75314,-0.75290054,6.7793427,2.1957126,-0.8550056,-3.0757284,-0.4276517,0,train
-5.908653,4.317267,-3.2123833,0.29851967,0.9212996,-0.31971276,-4.2655706,-0.53964657,1,train
-2.9377723,1.5064588,0.052132517,-10.573887,1.3147882,-3.300596,2.8192313,-0.9738747,4,train
-4.2211165,-3.4261105,10.672273,-6.1606865,-6.536998,1.0148659,0.21254145,-2.92198,2,train
-2.7687624,-0.63379467,-2.489026,-4.2289004,1.4919671,0.3108477,1.6573937,-0.2276257,1,train
-3.7323344,2.6909735,1.2756654,11.907958,-3.922706,-0.26689908,3.7844055,5.2055926,1,train
-1.9163929,1.1653662,-8.108199,0.8183101,3.7955825,0.19090964,-2.7480886,-2.650918,1,train
-2.7940876,1.5634042,8.544239,-2.2206237,-3.8847227,3.2562973,-0.6789348,-2.1601536,4,train
0.9909683,-1.297155,-0.8067336,6.7802854,-0.99594635,3.3512652,-1.9788051,-0.09456308,1,train
-2.9360876,-1.6543105,-8.132393,2.3772938,-3.7004604,2.3941905,5.469463,1.3058077,1,train
4.0733404,1.4445225,0.45692828,-5.159587,-0.81672853,2.8093905,2.6611066,2.0302355,4,train
19.82248,-2.9137268,1.073456,0.23674533,-1.8484987,-1.2293198,-5.6818132,0.7217889,0,train
-0.35095707,-0.4997455,11.287901,-4.1238394,-5.625459,3.9130244,6.8512745,3.0344071,2,train
-0.6261468,-1.699586,-10.028553,-0.98009473,-1.515777,3.9793236,0.33340183,-4.341173,0,train
-3.6621728,4.900804,0.1558409,-6.0081744,9.03786,-4.740537,1.0831606,-2.078766,4,train
-2.2292063,-3.4326677,1.3689132,-5.4655046,-5.2790966,-3.0889103,0.16623726,3.751775,1,train
0.22784092,8.196552,-0.618047,-0.10819945,3.5821242,3.5992863,-2.8519993,0.80454546,4,train
17.46041,-0.73007613,-1.0902832,-1.6911931,-1.4721034,-1.449095,-2.6370533,0.07515646,2,train
18.232473,8.725129,0.43060336,5.3602524,-3.591974,-3.4649737,7.913783,0.9054902,3,train
3.0928805,-3.6157482,0.5111422,-0.95489055,7.198403,3.529416,1.7541304,4.8682547,0,train
-1.0736567,-1.3001019,-1.114826,1.6795982,2.901559,0.42945758,-0.11762625,-0.37550884,0,train
-6.018214,3.8969605,-3.97391,-1.492878,-3.8084824,-8.855814,0.95575136,-1.1999068,3,train
-6.8667774,-0.887905,1.5790175,1.0212268,-6.082769,-5.986207,2.004987,-3.9062462,2,train
-2.3670094,-8.71201,4.9425063,10.793985,-1.8545113,-4.295744,4.263321,-4.7368073,0,train
-3.0854158,3.0896678,-1.5843569,0.31014183,-0.9173378,4.299347,-5.669797,0.16085277,0,train
15.057972,-3.589557,1.4442387,-0.7120719,0.93512887,-3.320035,-1.4176483,2.7070932,2,train
-3.941925,-4.921174,3.598138,1.5985539,3.3178794,-1.2799584,2.5169861,-2.6718721,0,train
-3.7323344,2.6909735,1.2756654,11.907958,-3.922706,-0.26689908,3.7844055,5.2055926,1,train
-2.4888253,-1.54358,-2.291912,5.718247,-6.4550514,-0.5570052,4.3703218,-0.71379787,2,train
2.3292882,0.041945387,-0.93061656,-3.4141302,9.298302,1.8176752,2.0409713,-6.254026,1,train
-0.79516745,3.0926702,-9.01563,3.9204202,-3.3054173,4.545297,3.197505,-0.5232652,0,train
-0.54755616,-5.018017,-5.9141264,-2.4077227,-1.198591,5.250779,-1.6560798,0.29126927,0,train
14.987222,0.7032282,-0.49195957,1.0273312,-2.6337502,-2.8895378,-0.37907714,-1.8089125,1,train
0.82640034,-4.2802544,-4.0665817,1.4309336,-0.6240398,-3.1476374,-1.6233227,-4.6369014,2,train
17.067871,4.825915,0.75750256,2.5751019,-2.6947234,-0.65400857,5.1633883,1.1037418,0,train
-4.7577195,-0.8453823,2.0013227,1.529,0.026649218,-3.846258,-1.4003206,-5.5736284,3,train
-0.6413691,0.8906975,0.04659199,5.6721416,0.17635821,1.0560726,1.1219497,3.355199,1,train
-3.9761455,0.03295042,11.1089525,-10.725237,-4.287824,-0.8416547,-2.715827,0.048081197,2,train
2.0152001,2.8870413,4.548605,-0.3817178,0.55381167,2.110632,-4.7879887,-5.764876,1,train
-1.5041696,3.5949514,-5.19119,-1.7914677,4.4905033,3.7427933,1.2652725,-5.087445,0,train
-1.7639948,0.5456444,0.36003342,-6.654183,-3.2243333,2.1039314,1.783263,-1.4531364,3,train
-4.244412,0.12659931,-7.012987,-1.2473133,-4.1093235,-1.58286,-1.8857462,5.074554,1,train
-5.7939754,5.989907,-8.877889,4.006288,-0.7959539,-7.318097,-4.484439,6.48872,1,train
-2.2793634,-4.901522,-5.489626,-0.02510833,-1.0776744,-3.7067213,-2.836307,1.4921466,1,train
-0.417794,-7.4869137,-1.5745802,-0.045266405,-0.43658665,1.250659,0.30964956,0.6970138,0,train
17.971914,1.1651669,1.579126,-4.1882563,1.2116905,0.2632253,-2.1840847,2.2199714,1,train
-2.2835584,7.546471,1.1347909,-0.40707403,-4.66702,3.1189306,6.2152653,-1.7277184,4,train
-4.555064,-8.280898,7.6796427,4.697258,5.3589654,-2.62223,0.8823413,-3.8171704,3,train
-2.9229095,-8.524412,5.752154,-0.0800826,-7.71746,0.4986491,-1.883189,3.4382477,2,train
16.102669,1.6536462,-0.5818279,0.49025536,-3.7296512,-4.3353844,-0.24529065,0.73796636,2,train
-3.7245336,4.108067,-6.9794946,2.621745,3.7377563,0.9269726,4.5977,2.7090018,0,train
-1.1718699,4.1542373,5.3507495,4.9623427,-4.8345385,5.3317556,3.2242293,2.5671623,4,train
0.6939689,-7.0768857,-3.346345,3.1920304,-0.50224406,2.8284783,1.8515376,2.290813,1,train
11.499717,3.380985,2.0898027,-4.1285195,1.66421,-2.639547,0.31207746,2.1074462,3,train
-3.2716646,1.8003908,8.8521805,-3.057181,-4.227695,3.121521,0.608843,-1.5649546,3,train
-2.4420571,-0.18040197,-3.3098774,-1.8367118,1.4729857,2.7369583,-0.99513435,-2.179048,2,train
-2.173132,7.112601,-1.7873682,0.71315235,5.1658974,-0.26006377,-3.8143244,5.5498114,3,train
-0.08401308,-3.7212815,-8.823434,0.49410245,0.46247908,3.6235743,-0.27367368,-4.7950244,0,train
-3.2965248,-0.7411547,2.212948,6.331912,8.208096,1.4780843,4.65805,-4.01127,1,train
-2.5524218,6.9025245,-5.552622,4.413693,1.5603815,3.6433008,-2.3923397,2.1078687,1,train
-1.748004,-8.754085,-1.130407,4.157198,1.3146807,-2.6610656,-0.44877613,1.8930478,0,train
-1.8854778,3.8320906,1.464489,1.428916,-6.9208555,-0.56079364,3.3095593,1.0594337,2,train
-8.16219,18.758299,-3.7527802,1.4082564,-0.3168829,-9.272964,-4.80969,8.289146,1,train
-2.3431706,7.140453,11.471989,4.9300904,-2.9252887,4.157509,-1.7621299,-1.5236359,3,train
-3.0013852,8.188657,-0.17551106,-0.96950185,1.3958524,0.6821858,-3.59848,1.5150207,4,train
-5.7854724,1.9905542,0.9823546,-5.4079676,2.1570497,-4.1013584,-0.81851435,-2.0054727,4,train
-4.061684,-0.55400085,-1.0734,-5.7732882,2.783574,-3.8366873,-0.30026853,2.3552241,1,train
2.9267843,2.3492532,1.5384841,-0.5982923,-0.49317932,2.2108717,1.7592354,-2.549965,3,train
0.45684856,-4.367968,-1.8072145,-4.7544427,4.864482,-0.161383,2.2497344,-0.7399553,1,train
-6.67057,2.411308,3.099641,-3.9164932,-7.202206,-3.4565353,1.479714,-2.7233782,1,train
-4.809925,-0.13566403,3.7682045,-3.1651769,-8.749744,0.46713918,1.373256,1.7955271,1,train
-1.752733,1.129441,4.950478,-0.36120218,-1.6210176,3.0075965,-0.08821356,2.9799283,3,train
-3.7242246,-8.23386,2.054725,1.6344975,-5.3495526,-0.76933825,1.4199668,1.941808,2,train
-2.5288281,-5.2934275,-1.05065,4.537106,2.4438806,1.4559195,2.9779086,-0.2798949,1,train
-2.5288281,-5.2934275,-1.05065,4.537106,2.4438806,1.4559195,2.9779086,-0.2798949,1,train
1.1381042,-8.203795,4.113831,-1.3766234,12.113417,-1.2580085,3.5273275,2.070529,0,train
15.7322,0.41689262,-1.1266813,-1.2636484,0.60089236,-1.0375252,-1.9229599,-2.0244186,0,train
-2.900263,-8.163088,6.4340773,4.5239496,7.1189613,-1.2553811,4.2992134,-4.1360965,0,train
-1.110644,0.8964915,-9.708874,0.8547108,0.0012238441,0.77432996,-0.7527697,-0.5070504,1,train
-6.1045656,7.25727,-3.8453321,-0.25242373,2.2418778,-5.058223,-7.2493386,0.21384765,1,train
-6.7999597,-1.4903072,-3.2844074,2.0405412,0.678893,-4.995159,-0.102580264,4.9988027,0,train
-3.2936182,-11.4910345,2.9582727,7.541745,3.8732877,-1.3273749,0.95913345,2.5895216,0,train
-4.221219,-1.569107,-2.0154998,-0.97474957,-0.021106856,-0.19717364,-9.101758,3.0289776,0,train
-7.53106,5.689554,4.293918,2.0641944,0.549744,-5.180871,-4.63369,3.5557916,1,train
-0.5078047,2.8504324,-2.5856981,-3.417545,3.541028,2.1101198,-0.6948552,-6.0720863,1,train
16.996103,-1.3203793,1.870382,-0.4010157,-0.16538465,-2.8293304,-5.1502085,-4.0971045,1,train
-0.60563356,-1.4716873,-3.7290661,-1.3343983,-1.6221966,4.4101954,-0.5217355,3.779839,1,train
2.7054398,8.301685,11.570962,2.0900538,5.2482147,6.4931936,-0.46280006,1.9768261,4,train
-1.8400283,-5.4937487,0.9896647,1.3897502,-0.79392725,0.30231756,4.454126,-1.5355586,1,train
16.645077,0.6038318,-1.4075878,-3.489995,3.6100316,0.7068768,-3.2259734,-0.701192,1,train
-2.183364,-5.508268,-5.563248,-2.0315154,-5.638832,-2.5777283,1.1586864,7.3897557,0,train
-3.822075,2.4725218,0.24462533,-3.0099096,-0.6992295,-5.912502,0.77982545,7.557409,2,train
-1.1035839,0.68538636,5.845892,-2.5402253,0.44155866,1.5444107,-1.675754,3.6022015,4,train
-4.112059,-1.3288286,-5.82618,-2.2387078,-2.1667922,-1.1204168,-3.2829716,1.6941643,0,train
-4.3102536,10.236794,1.6071295,-1.6043724,0.078253895,-6.4870324,-5.4411345,9.823824,1,train
-3.8470488,3.4314845,0.58927083,-1.4385904,-4.3764973,-6.0731716,0.335583,-1.8058498,3,train
-2.1306033,-6.113158,9.911978,-0.11398418,7.6586194,-5.171853,4.626938,-2.9013143,2,train
-1.3527867,-4.596869,-1.9989878,-6.57141,-2.5525124,1.7840832,0.22982483,2.6027796,1,train
-4.382607,6.6632757,2.9788442,-3.0455823,2.2542982,2.735382,1.1036536,1.4754585,4,train
22.018484,-2.8218625,2.7909942,0.52635556,-0.8748005,-1.2724541,-8.048096,1.3126549,0,train
-3.4296615,-1.0970298,-1.9190352,2.4271073,0.8326205,-2.1267874,-5.16884,2.3809686,0,train
-5.9601526,-5.8874407,3.3980248,4.8698125,9.701264,-8.873304,6.637127,0.2179005,0,train
-0.5497148,5.3490686,1.682614,6.4620113,1.3124176,5.250742,2.8799589,0.38404092,4,train
-1.3861096,-1.2557273,-3.2763693,-4.7310843,-3.1106336,1.2724262,-0.19384193,-1.4784051,3,train
-2.9983342,-7.5970693,12.578894,2.107851,5.607507,2.7748773,-3.0380402,-4.041963,3,train
0.38090676,-2.916533,-7.194086,4.013635,-1.276577,-1.0878984,2.3739212,-2.3402982,0,train
-1.9511807,5.9957447,2.35832,-8.249062,1.9268738,-2.4710047,2.7689683,6.9082117,2,train
0.76647747,-7.9574223,3.1182597,-7.1577086,7.5992494,-2.4899864,2.219316,2.900083,0,train
-0.14413486,-1.2755393,-0.85976034,-5.067835,-3.3701496,6.098991,-0.5632705,3.878049,3,train
-2.0312243,-2.7308424,3.4442472,-3.646711,-7.7141414,1.1456562,-1.838897,2.8654857,1,train
-1.0707086,4.765372,5.487071,0.6542675,1.5934552,3.5628307,1.2823585,7.357681,4,train
-2.057541,-1.9722252,3.5893002,-6.793798,-0.18626484,0.061957996,-0.7661324,-2.1062312,3,train
-5.020243,8.334023,0.4831985,-1.4780141,1.0664514,-2.1296706,-2.4344378,0.20356393,4,train
-2.2535055,3.1075323,-9.248317,1.2728912,0.4077355,1.9743526,-3.6811886,-1.1254549,0,train
-3.4687617,-1.8015921,1.3400426,3.6567822,-0.54207957,-0.40975085,-3.032496,5.532411,0,train
15.938951,-0.27095315,2.123683,-3.0551205,1.0269734,-0.25828937,-2.4476492,-2.3602846,1,train
-6.194904,4.106058,5.3843,-8.925059,-1.8093011,-3.6270392,0.30214772,3.6678302,3,train
-5.2691984,-2.1595364,1.5110487,-2.8749573,-0.89457375,-3.9386048,-1.356807,4.195977,2,train
-4.656601,-0.0664568,8.175001,-11.510255,0.5077883,-3.3147936,0.07981327,6.4968095,3,train
-2.0491202,-1.4110051,5.9299507,-4.499472,-2.5849223,0.8230965,-1.4852642,0.47452167,2,train
-1.2399033,3.4563506,-0.92831385,-3.2816088,5.243893,-0.35380512,0.982744,-6.1564536,1,train
-0.78182566,6.2079744,1.5319794,6.3016295,-0.1706343,4.3339825,4.721533,4.02259,4,train
1.4599589,-8.160169,-1.3798499,3.6533568,1.164363,4.103934,4.9886146,0.86419076,0,train
-0.79735273,2.305982,5.7509484,-6.4162545,-4.9512787,0.39597479,-2.0873017,-0.24324565,3,train
0.5446785,-2.7929416,1.1432729,7.9912486,3.1857326,1.2937943,-4.76485,2.318126,1,train
-0.2888464,-2.6762059,-10.19481,-2.3262417,-0.49384212,5.4240565,-2.5567238,-3.061539,0,train
-2.2614481,-3.4457214,0.74804384,-3.1819644,3.4870872,0.9794873,-0.28885528,1.6265628,3,train
-5.8865213,2.3330855,-11.113845,1.1337262,0.20891762,0.41149998,-1.868097,5.661585,0,train
-6.03422,3.170012,1.6465203,-1.8437778,2.5014224,-1.6810795,0.4861711,2.116107,1,train
-4.935685,14.771299,-4.2079086,0.80812943,4.7864003,-8.681637,-6.7266135,7.584599,1,train
-0.54746836,0.9283098,-6.368193,-0.37805483,-2.5387893,-5.400527,4.9525084,-3.1319115,2,train
0.027132507,-2.2616389,6.355771,-5.271404,0.58692914,3.260304,0.97656476,0.99337256,2,train
-1.5947442,-2.9090946,-0.34480923,1.1485611,0.8562396,5.9811096,5.731935,3.643815,1,train
-0.67563665,-0.54755086,5.107779,-8.391991,5.2953753,3.832593,0.56430477,4.2203526,4,train
1.008071,-7.6665635,0.9011134,-2.7603865,-2.39788,2.4067063,0.0371763,-2.4011931,1,train
1.37209,-8.575368,1.3875731,1.034071,2.232528,6.159288,0.20606162,3.0088005,1,train
-7.871681,5.588312,2.8200958,0.9980396,0.560308,-7.5970244,-4.7063594,2.6418772,1,train
-7.0278625,2.0720198,4.513792,-5.5674467,-0.62711895,-2.0462177,-3.8531845,-3.8598514,4,train
-0.48297152,-8.417515,-3.916656,-0.26054123,-0.99262255,-2.6198246,3.668282,0.562724,0,train
-7.664405,-0.74716216,5.8659673,-2.6845686,-12.224243,-2.2107785,6.6291084,-0.97851205,2,train
-5.997944,6.5821424,-5.962713,-0.19372562,-0.20787947,-2.9873984,-3.353269,-1.9275194,1,train
-0.30620658,5.927629,-1.3453997,4.1537747,-2.9625008,4.289051,4.5195556,-4.9678144,4,train
19.412195,0.5510498,-1.3737234,-2.6891835,0.9887922,2.2853255,-0.7888041,-0.3714642,0,train
-2.4798563,-4.00781,-0.41862184,0.6727082,-7.4574924,0.9123576,2.3835163,-0.23314545,1,train
-4.534227,-3.2121837,-1.3883557,3.8133347,-1.748476,-1.1726358,4.9652524,0.4296592,1,train
-3.8323417,2.6863675,-3.674622,0.10718964,-4.817771,1.1778601,0.20144434,2.4249244,1,train
0.6103645,17.027388,2.6258056,5.7315955,-3.3686256,3.1338117,1.5736569,-4.9887047,3,train
-1.6193264,1.3671098,-2.2263649,1.9723356,-0.8272486,2.7992327,-3.516902,-0.38752946,1,train
-1.9772137,2.4018874,3.6597674,1.2846596,-1.7765762,-0.16742663,-1.1275717,3.9956124,2,train
-0.58942926,0.19946447,0.81818235,-2.569288,7.3932233,0.9680964,2.6228971,0.11495249,1,train
-2.5604496,-2.983718,-5.298274,-4.831611,0.57131124,-2.614914,4.4317794,3.2254112,2,train
-2.7940876,1.5634042,8.544239,-2.2206237,-3.8847227,3.2562973,-0.6789348,-2.1601536,4,train
0.80141026,-10.55872,-5.4435554,2.9265726,-1.6531941,1.1431665,-1.7576897,0.43262124,0,train
3.2114866,7.6863303,2.047359,4.133903,1.7480955,6.4819555,2.6981192,-1.0715636,4,train
-0.8933177,-7.204274,4.6510262,0.6723279,0.86988944,-1.4272504,3.3056273,0.44937474,0,train
18.703276,2.5131156,2.6430614,2.5905185,-1.8260862,-7.1873684,-2.403808,1.0711362,2,train
-0.55986834,-0.14735514,-7.7227445,0.75097376,-0.33629447,-6.621418,3.1162794,-2.31337,1,train
-0.8049968,2.4138958,-1.2488717,-0.9782156,6.9398203,5.587125,3.0259445,-0.49665606,2,train
-1.1266204,-5.131332,7.3116975,0.22056523,10.021208,0.7940168,2.9444811,5.3367233,1,train
-5.229297,2.4654877,0.9476559,-0.7064712,-0.7987514,-1.8242635,0.45900172,-1.0061358,3,train
-2.3670094,-8.71201,4.9425063,10.793985,-1.8545113,-4.295744,4.263321,-4.7368073,0,train
-2.7884965,-4.9315605,4.9013953,0.78530645,1.5529748,-1.3071722,-3.1288319,-0.8029455,3,train
-5.1815963,2.9825106,-0.38279814,-2.1118424,3.3405101,-2.0851774,-3.4573028,-3.5232706,1,train
-3.768155,3.0967116,-9.136217,-1.9402031,-0.8274729,0.23235752,1.517534,0.70767814,1,train
-4.291867,-3.5500927,1.2764361,-8.345244,-0.46796763,-4.3035245,-0.059456617,2.6264617,3,train
-2.2842755,-5.135783,-1.1020675,-2.4739015,-3.0438786,1.289113,-1.8575429,2.444115,1,train
-2.6619782,8.946037,1.6193407,9.217866,1.220289,0.2062126,1.0161293,4.317178,2,train
-2.2407124,-1.3706819,-0.45193645,-1.8929222,-0.04833635,-6.803783,2.6301548,-2.6729987,2,train
-1.9640068,-4.574164,3.057019,3.9017725,5.7011976,1.6658984,2.6581793,-3.5731795,1,train
-2.5059266,-1.7281139,5.9399524,2.1751814,-2.9318109,5.0711565,2.7250738,-3.8423593,3,train
-1.5803828,3.5862916,-0.9939503,-4.7647634,-9.489364,0.70024085,7.954993,-1.1480834,3,train
-3.816842,2.888806,-0.5165043,13.706948,1.3987513,-1.4237894,0.28788632,2.8841822,0,train
2.7326324,0.7381733,5.019583,2.618186,-0.41318572,5.653826,1.8326572,4.6938543,4,train
-2.1572533,-6.479916,-0.56715333,-4.353035,-2.5538185,-3.0754917,0.96489114,0.28381515,2,train
-4.9444704,-0.2184613,2.076847,-2.2024522,-6.971913,0.3937169,0.8146107,6.8443875,1,train
14.79589,-0.24421182,1.5118475,-2.3260596,-1.1300842,-0.360409,-0.34773788,-2.7688048,1,train
-2.2682765,5.3885713,3.7048175,3.8322582,0.80494165,5.8750916,1.5448565,1.7836095,4,train
16.03938,4.26574,0.34670806,-0.7760412,1.0640283,-4.1253195,-4.4678555,-0.2502109,2,train
-5.774699,-2.7676637,5.36071,-2.9787908,-8.556123,-2.7802956,3.5951874,1.9984046,1,train
-2.4919753,-2.0466185,0.59432876,-5.3398304,-0.32375965,2.8154423,2.0691411,2.8901842,1,train
-4.881794,-2.3208992,4.7698965,4.541694,-4.56338,-6.0602818,-1.2513677,-7.302978,0,train
-0.20534001,-5.1520586,-2.808179,-1.3679634,-0.06985428,0.8570151,-1.4275352,-0.846831,1,train
20.38442,-3.339431,2.9384828,-0.93464303,-0.45793742,2.2955565,-7.9556494,0.16013514,0,train
-1.8178421,-4.304273,-1.6850383,-0.38810143,-4.491793,0.045609947,0.60614663,-1.3886634,0,train
0.9717353,-3.9149044,-4.8498874,-0.24262771,-1.0998566,3.9488833,-0.7597676,-2.592878,1,train
-1.5947442,-2.9090946,-0.34480923,1.1485611,0.8562396,5.9811096,5.731935,3.643815,1,train
-2.9237933,4.461982,-3.558624,-5.939819,-2.5412946,-2.823258,0.24997178,-4.8033633,3,train
-5.7084317,-1.4181225,6.950773,-5.4201994,-8.366195,0.194062,0.98297745,-1.0889425,2,train
-5.4992375,0.3594806,-0.038338266,-2.876682,-0.08531369,-5.356979,-1.9364542,-0.546895,3,train
-3.8711545,0.8589759,2.243288,-6.5675836,0.899146,-2.1532912,-3.0156095,-3.8822696,4,train
-1.1517416,0.21904996,-7.4930177,3.299374,-1.5815498,-4.3367534,2.240362,-2.48873,0,train
-1.3113885,-0.40219617,-6.079159,0.2087125,0.51401913,4.4677434,-1.420369,1.5150411,1,train
17.108229,0.46224114,0.6902528,-3.4328852,0.46046448,1.9816468,-1.2200603,0.73740464,3,train
-1.7626349,5.782883,10.024786,-6.386951,-5.288186,3.7834065,0.6211415,0.93311745,4,train
-2.4657824,-3.3533306,0.38345402,-1.8603442,0.077755235,-5.7961726,0.848471,-2.1438377,2,train
-3.9391346,-8.175508,4.762099,2.7046561,-4.573899,-0.16477655,-1.993762,-2.7195122,0,train
-4.172469,0.71762174,1.3971282,-0.34232017,-4.0597606,-3.016525,-2.777938,-4.0651603,2,train
-1.7356623,2.7509098,-2.3389862,-4.554047,-4.4956856,-3.4095042,2.7989423,3.3803756,2,train
-4.809227,6.9487147,-6.79538,8.479463,2.9902842,1.3568114,-4.737563,8.675549,0,train
-3.6778572,8.174929,-3.9912033,-0.54165375,-3.1022017,-1.4121867,0.6112321,-0.16656372,4,train
-1.9490978,-10.212877,5.1867166,5.2647004,0.16948211,1.763986,-5.8428783,0.11889159,0,train
16.448215,-1.4782369,1.0077449,1.5705683,-1.1506,-0.1581211,-2.7712767,-1.9770131,1,train
-1.320947,3.9256742,-1.7743086,4.7758713,-0.052427746,1.5584757,-3.9736083,0.021805508,0,train
-0.022217965,-9.961855,-6.50688,3.4457433,-2.8884785,-0.013602624,0.6484046,1.3367307,0,train
19.118353,-1.8428794,1.9998848,-0.29023692,-0.3956378,0.3671194,-2.881454,-0.4958868,1,train
-7.0376077,7.187616,-3.6528175,-3.4502418,0.08239634,-4.414172,4.7963424,-0.48699832,1,train
-0.7231833,-0.6685915,2.838691,-8.493752,-4.8170867,1.5000885,-0.12961452,0.63104707,3,train
-0.22218944,-7.231595,7.424854,-1.615234,6.2567163,0.75390667,2.17612,1.9840754,2,train
-7.664405,-0.74716216,5.8659673,-2.6845686,-12.224243,-2.2107785,6.6291084,-0.978512,2,train
-2.9131808,1.8953648,-2.7597556,-6.4914904,6.2510524,-5.719011,2.9279501,1.1712347,4,train
0.10397986,-6.9920654,-3.8147054,0.13902295,-1.8928081,-3.709719,1.5358546,-0.15107591,0,train
-6.4174547,-5.052666,3.972877,4.713608,11.057242,-9.090981,4.651468,-1.2528913,0,train
-6.860123,7.170424,1.1644632,6.186376,4.419858,4.3917513,-0.43666753,1.6372561,1,train
-2.5733218,10.926943,-7.348488,5.03942,-1.2383182,1.3927015,6.0926332,3.2711852,2,train
17.665012,-0.7417816,2.295071,0.12202788,-0.02028702,-4.0980296,1.4609628,2.8707793,3,train
-1.8178416,-4.3042727,-1.6850352,-0.3880915,-4.4918146,0.045792174,0.60565925,-1.3912758,0,test
-3.0655754,3.9145005,3.4687152,-1.3399658,0.51662076,6.521535,-0.26207677,-4.5328555,1,test
-2.62866,-10.530622,1.8318624,-0.05096915,6.034876,-4.193648,-2.3797681,0.41357937,0,test
-2.0863214,0.5308066,-6.320674,-5.62206,4.5913353,-0.01619469,-1.1702679,0.48704413,1,test
-3.08447,-2.1580112,2.5428197,-0.69514716,-4.1146436,1.0934983,0.36269394,0.41195846,2,test
